order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,item_id,product_id,quantity,list_price,discount,sales,sales_category,total_sales
1487,33,1,2018-04-03,2018-04-03,,1,3,1,160,1,4499.99,0.07,4499.99,High,20949.89
1605,123,3,2018-07-01,2018-07-01,,3,8,2,186,1,4499.99,0.2,4499.99,High,16075.89
1460,1131,4,2018-03-21,2018-03-23,2018-03-23,2,7,1,201,1,4499.99,0.05,4499.99,High,15549.93
1442,478,4,2018-03-16,2018-03-17,2018-03-17,2,7,1,160,1,4499.99,0.1,4499.99,High,5189.96
1443,972,4,2018-03-16,2018-03-17,2018-03-17,2,7,1,160,1,4499.99,0.07,4499.99,High,7179.96
1368,765,4,2018-01-27,2018-01-28,2018-01-29,2,6,3,186,1,4499.99,0.2,4499.99,High,5730.96
1520,66,2,2018-04-11,2018-04-11,,3,8,1,186,1,4499.99,0.05,4499.99,High,25940.879999999997
1335,955,4,2018-01-07,2018-01-08,2018-01-08,2,7,1,138,2,2249.99,0.05,4499.98,High,4499.98
1591,165,2,2018-04-27,2018-04-27,,1,2,4,138,2,2249.99,0.05,4499.98,High,12989.89
1349,464,4,2018-01-15,2018-01-17,2018-01-16,2,6,1,138,2,2249.99,0.05,4499.98,High,21097.949999999997
1561,65,2,2018-04-20,2018-04-20,,2,7,1,181,2,2199.99,0.07,4399.98,High,11978.93
1374,1330,4,2018-01-30,2018-02-01,2018-02-01,1,3,1,181,2,2199.99,0.05,4399.98,High,6239.959999999999
26,1280,4,2016-01-18,2016-01-21,2016-01-19,2,7,1,7,1,3999.99,0.05,3999.99,High,5839.95
946,525,4,2017-06-14,2017-06-16,2017-06-15,2,6,1,7,1,3999.99,0.1,3999.99,High,19699.92
44,861,4,2016-01-28,2016-01-31,2016-01-30,2,7,1,7,1,3999.99,0.1,3999.99,High,4599.98
374,1313,4,2016-08-17,2016-08-19,2016-08-18,1,2,2,7,1,3999.99,0.07,3999.99,High,5548.99
1269,1236,4,2017-11-26,2017-11-29,2017-11-29,2,6,2,7,1,3999.99,0.2,3999.99,High,10270.96
234,1435,4,2016-05-22,2016-05-24,2016-05-24,2,6,4,7,1,3999.99,0.05,3999.99,High,9069.95
680,245,4,2017-01-29,2017-02-01,2017-01-30,1,3,2,7,1,3999.99,0.2,3999.99,High,12199.96
241,1082,4,2016-05-27,2016-05-29,2016-05-29,2,7,1,7,1,3999.99,0.2,3999.99,High,3999.99
325,848,4,2016-07-20,2016-07-21,2016-07-21,2,6,1,7,1,3999.99,0.05,3999.99,High,5489.96
33,236,4,2016-01-21,2016-01-22,2016-01-22,2,6,2,7,1,3999.99,0.1,3999.99,High,4599.969999999999
308,156,4,2016-07-11,2016-07-12,2016-07-14,2,6,1,7,1,3999.99,0.1,3999.99,High,5167.98
1139,1006,4,2017-09-21,2017-09-22,2017-09-23,1,2,5,7,1,3999.99,0.1,3999.99,High,7396.92
754,646,4,2017-03-06,2017-03-07,2017-03-08,1,2,5,7,1,3999.99,0.2,3999.99,High,7481.92
88,1069,4,2016-02-21,2016-02-22,2016-02-23,2,6,3,7,1,3999.99,0.1,3999.99,High,9148.97
992,723,4,2017-07-07,2017-07-10,2017-07-09,2,7,5,7,1,3999.99,0.05,3999.99,High,6639.94
1283,85,4,2017-12-04,2017-12-07,2017-12-07,2,7,3,7,1,3999.99,0.1,3999.99,High,25772.86
1235,210,4,2017-11-07,2017-11-08,2017-11-09,2,6,1,7,1,3999.99,0.1,3999.99,High,3999.99
609,896,4,2016-12-12,2016-12-13,2016-12-14,2,7,2,7,1,3999.99,0.1,3999.99,High,7409.96
869,844,4,2017-05-01,2017-05-04,2017-05-02,2,7,1,7,1,3999.99,0.2,3999.99,High,11463.92
397,1437,4,2016-08-28,2016-08-31,2016-08-29,2,7,1,7,1,3999.99,0.05,3999.99,High,3999.99
268,540,4,2016-06-11,2016-06-14,2016-06-12,1,3,1,7,1,3999.99,0.05,3999.99,High,7939.959999999999
1336,904,4,2018-01-09,2018-01-10,2018-01-12,1,2,4,207,1,3999.99,0.1,3999.99,High,15839.93
445,362,4,2016-09-19,2016-09-22,2016-09-22,2,6,1,7,1,3999.99,0.2,3999.99,High,4899.969999999999
506,831,4,2016-10-14,2016-10-16,2016-10-16,2,6,2,7,1,3999.99,0.07,3999.99,High,4499.98
558,1443,4,2016-11-15,2016-11-16,2016-11-17,2,7,1,7,1,3999.99,0.07,3999.99,High,11237.949999999999
18,541,4,2016-01-14,2016-01-17,2016-01-15,1,3,3,7,1,3999.99,0.1,3999.99,High,12769.92
1214,783,4,2017-10-28,2017-10-29,2017-10-29,2,6,2,7,1,3999.99,0.2,3999.99,High,12371.92
150,332,4,2016-03-29,2016-03-31,2016-04-01,1,2,1,7,1,3999.99,0.1,3999.99,High,6428.96
464,74,4,2016-09-28,2016-09-30,2016-09-29,2,7,1,7,1,3999.99,0.1,3999.99,High,4459.969999999999
238,1350,4,2016-05-26,2016-05-29,2016-05-29,2,6,5,7,1,3999.99,0.07,3999.99,High,6779.92
696,1242,4,2017-02-05,2017-02-08,2017-02-08,2,7,2,7,1,3999.99,0.1,3999.99,High,5249.96
201,280,4,2016-05-01,2016-05-04,2016-05-02,3,9,2,7,1,3999.99,0.2,3999.99,High,5518.96
170,1200,4,2016-04-10,2016-04-11,2016-04-13,2,7,3,7,1,3999.99,0.2,3999.99,High,6547.96
1397,920,4,2018-02-15,2018-02-17,2018-02-16,2,6,3,7,1,3999.99,0.05,3999.99,High,9985.93
919,781,4,2017-05-30,2017-05-31,2017-05-31,2,7,1,7,1,3999.99,0.07,3999.99,High,4539.98
1251,289,4,2017-11-17,2017-11-19,2017-11-19,3,9,3,7,1,3999.99,0.07,3999.99,High,19499.96
286,59,4,2016-06-25,2016-06-26,2016-06-26,2,6,4,7,1,3999.99,0.1,3999.99,High,15419.89
516,111,4,2016-10-21,2016-10-23,2016-10-24,2,6,1,7,1,3999.99,0.05,3999.99,High,6641.969999999999
1431,308,4,2018-03-11,2018-03-12,2018-03-14,2,6,1,207,1,3999.99,0.1,3999.99,High,8499.96
1060,182,4,2017-08-15,2017-08-18,2017-08-17,2,6,1,7,1,3999.99,0.07,3999.99,High,19361.93
1052,460,4,2017-08-10,2017-08-12,2017-08-13,2,6,1,7,1,3999.99,0.05,3999.99,High,5751.96
1059,6,4,2017-08-14,2017-08-17,2017-08-17,2,7,2,7,1,3999.99,0.1,3999.99,High,35857.86
519,54,4,2016-10-22,2016-10-23,2016-10-24,2,7,5,7,1,3999.99,0.05,3999.99,High,18567.94
412,1202,4,2016-09-02,2016-09-04,2016-09-04,1,3,1,7,1,3999.99,0.1,3999.99,High,4978.98
549,64,3,2016-11-12,2016-11-12,,3,9,4,7,1,3999.99,0.05,3999.99,High,9491.89
555,212,4,2016-11-13,2016-11-14,2016-11-16,2,7,2,7,1,3999.99,0.1,3999.99,High,6999.96
1370,115,4,2018-01-28,2018-01-29,2018-01-29,2,7,1,7,1,3999.99,0.07,3999.99,High,9519.94
212,1373,4,2016-05-08,2016-05-09,2016-05-11,2,6,4,7,1,3999.99,0.2,3999.99,High,6748.95
479,984,4,2016-10-03,2016-10-04,2016-10-04,2,6,4,7,1,3999.99,0.05,3999.99,High,6968.96
513,155,4,2016-10-19,2016-10-21,2016-10-21,2,6,1,7,1,3999.99,0.07,3999.99,High,4569.969999999999
1252,110,4,2017-11-18,2017-11-20,2017-11-21,1,3,3,57,2,1999.99,0.05,3999.98,High,5802.93
755,531,4,2017-03-06,2017-03-07,2017-03-07,2,6,3,57,2,1999.99,0.1,3999.98,High,16123.939999999999
1527,13,2,2018-04-12,2018-04-12,,3,9,3,57,2,1999.99,0.05,3999.98,High,15830.88
695,606,4,2017-02-05,2017-02-08,2017-02-07,2,7,2,57,2,1999.99,0.2,3999.98,High,5319.96
882,196,4,2017-05-09,2017-05-12,2017-05-10,2,6,3,57,2,1999.99,0.07,3999.98,High,11899.939999999999
781,1018,4,2017-03-15,2017-03-16,2017-03-17,2,6,3,57,2,1999.99,0.1,3999.98,High,12833.939999999999
1020,16,3,2017-07-23,2017-07-23,,2,6,4,57,2,1999.99,0.1,3999.98,High,34503.82
898,352,4,2017-05-20,2017-05-21,2017-05-22,2,6,3,57,2,1999.99,0.2,3999.98,High,7173.93
1366,1441,4,2018-01-26,2018-01-27,2018-01-28,2,6,2,128,2,1899.0,0.2,3798.0,High,10497.98
1555,1,1,2018-04-18,2018-04-18,,2,7,4,128,2,1899.0,0.05,3798.0,High,30645.87
1444,1154,4,2018-03-16,2018-03-17,2018-03-19,2,6,2,128,2,1899.0,0.2,3798.0,High,4007.99
1475,112,4,2018-03-30,2018-04-01,2018-03-31,2,6,3,161,2,1899.0,0.05,3798.0,High,8597.94
1395,1052,4,2018-02-15,2018-02-18,2018-02-16,1,3,1,204,1,3599.99,0.2,3599.99,High,9119.94
1547,169,1,2018-04-17,2018-04-17,,1,3,2,204,1,3599.99,0.2,3599.99,High,15597.949999999999
88,1069,4,2016-02-21,2016-02-22,2016-02-23,2,6,2,8,2,1799.99,0.1,3599.98,High,9148.97
423,1397,4,2016-09-06,2016-09-09,2016-09-09,2,7,1,8,2,1799.99,0.05,3599.98,High,5378.95
1371,937,4,2018-01-29,2018-01-30,2018-02-01,2,7,2,8,2,1799.99,0.2,3599.98,High,4659.96
1370,115,4,2018-01-28,2018-01-29,2018-01-29,2,7,3,208,2,1799.99,0.2,3599.98,High,9519.94
1,259,4,2016-01-01,2016-01-03,2016-01-03,1,2,2,8,2,1799.99,0.07,3599.98,High,11397.94
329,274,4,2016-07-24,2016-07-27,2016-07-26,2,6,2,8,2,1799.99,0.05,3599.98,High,6068.93
34,80,4,2016-01-22,2016-01-25,2016-01-23,2,6,1,8,2,1799.99,0.07,3599.98,High,10715.93
192,728,4,2016-04-27,2016-04-28,2016-04-29,2,7,1,8,2,1799.99,0.1,3599.98,High,9047.94
32,1259,4,2016-01-21,2016-01-24,2016-01-22,1,3,1,8,2,1799.99,0.07,3599.98,High,5699.9400000000005
398,447,4,2016-08-29,2016-08-30,2016-09-01,1,2,1,8,2,1799.99,0.05,3599.98,High,5426.97
413,717,4,2016-09-02,2016-09-05,2016-09-03,2,6,1,8,2,1799.99,0.05,3599.98,High,7099.96
191,919,4,2016-04-27,2016-04-28,2016-04-28,1,2,4,8,2,1799.99,0.05,3599.98,High,6499.93
1331,1122,4,2018-01-05,2018-01-06,2018-01-08,2,6,3,145,2,1799.99,0.1,3599.98,High,7369.95
1375,312,4,2018-01-30,2018-02-01,2018-02-01,3,8,1,147,2,1799.99,0.05,3599.98,High,6099.969999999999
198,640,4,2016-05-01,2016-05-04,2016-05-03,2,6,3,8,2,1799.99,0.2,3599.98,High,6708.92
971,1426,4,2017-06-22,2017-06-23,2017-06-24,3,8,3,8,2,1799.99,0.05,3599.98,High,7263.91
62,208,4,2016-02-07,2016-02-10,2016-02-10,1,2,2,8,2,1799.99,0.1,3599.98,High,6219.92
1390,63,4,2018-02-12,2018-02-13,2018-02-13,2,7,5,147,2,1799.99,0.1,3599.98,High,21941.86
1425,126,4,2018-03-07,2018-03-09,2018-03-09,2,6,5,145,2,1799.99,0.07,3599.98,High,10939.92
53,965,4,2016-02-03,2016-02-04,2016-02-05,2,6,1,8,2,1799.99,0.2,3599.98,High,5739.92
258,107,4,2016-06-06,2016-06-07,2016-06-07,2,7,1,8,2,1799.99,0.05,3599.98,High,7397.969999999999
437,1085,4,2016-09-16,2016-09-18,2016-09-18,2,7,3,8,2,1799.99,0.05,3599.98,High,6148.97
438,314,4,2016-09-16,2016-09-19,2016-09-18,3,8,3,8,2,1799.99,0.05,3599.98,High,7309.94
489,899,4,2016-10-06,2016-10-08,2016-10-08,3,8,1,8,2,1799.99,0.1,3599.98,High,3599.98
95,218,4,2016-02-27,2016-02-29,2016-02-28,2,7,3,8,2,1799.99,0.2,3599.98,High,8346.96
1002,1418,4,2017-07-14,2017-07-16,2017-07-16,1,3,3,8,2,1799.99,0.1,3599.98,High,4642.95
1040,1225,4,2017-08-04,2017-08-07,2017-08-05,1,2,5,8,2,1799.99,0.05,3599.98,High,11439.92
373,337,4,2016-08-16,2016-08-19,2016-08-17,2,7,1,8,2,1799.99,0.05,3599.98,High,5587.95
40,348,4,2016-01-27,2016-01-28,2016-01-29,1,3,2,8,2,1799.99,0.2,3599.98,High,4028.98
484,421,4,2016-10-06,2016-10-09,2016-10-07,2,7,1,8,2,1799.99,0.1,3599.98,High,10619.939999999999
303,36,4,2016-07-07,2016-07-08,2016-07-09,2,7,1,8,2,1799.99,0.05,3599.98,High,6399.9400000000005
1357,440,4,2018-01-20,2018-01-23,2018-01-21,2,6,1,145,2,1799.99,0.2,3599.98,High,6079.96
578,819,4,2016-11-27,2016-11-28,2016-11-29,2,7,4,8,2,1799.99,0.2,3599.98,High,5767.95
257,1314,4,2016-06-05,2016-06-06,2016-06-08,1,3,1,8,2,1799.99,0.07,3599.98,High,7767.95
1034,895,4,2017-07-30,2017-07-31,2017-07-31,2,7,2,8,2,1799.99,0.1,3599.98,High,7571.9400000000005
470,641,4,2016-09-30,2016-10-02,2016-10-02,1,3,3,8,2,1799.99,0.2,3599.98,High,4318.97
144,1124,4,2016-03-26,2016-03-29,2016-03-29,2,7,1,8,2,1799.99,0.05,3599.98,High,3599.98
358,1042,4,2016-08-05,2016-08-07,2016-08-07,2,7,3,8,2,1799.99,0.05,3599.98,High,5977.9400000000005
461,853,4,2016-09-26,2016-09-27,2016-09-27,2,7,3,8,2,1799.99,0.05,3599.98,High,8547.95
581,688,4,2016-12-03,2016-12-05,2016-12-06,1,3,1,8,2,1799.99,0.07,3599.98,High,3599.98
231,1257,4,2016-05-19,2016-05-22,2016-05-21,2,6,1,8,2,1799.99,0.07,3599.98,High,6781.9400000000005
590,990,4,2016-12-06,2016-12-09,2016-12-07,2,7,3,8,2,1799.99,0.05,3599.98,High,8891.92
584,1209,4,2016-12-04,2016-12-05,2016-12-05,2,7,5,8,2,1799.99,0.07,3599.98,High,5148.95
232,1360,4,2016-05-20,2016-05-23,2016-05-23,1,3,4,8,2,1799.99,0.1,3599.98,High,8610.94
469,1089,4,2016-09-29,2016-10-02,2016-10-02,2,7,1,8,2,1799.99,0.1,3599.98,High,7559.95
1584,109,2,2018-04-26,2018-04-26,,1,3,5,147,2,1799.99,0.07,3599.98,High,19739.89
333,779,4,2016-07-25,2016-07-27,2016-07-26,2,6,2,8,2,1799.99,0.05,3599.98,High,5497.97
767,564,4,2017-03-09,2017-03-10,2017-03-11,2,7,1,63,1,3499.99,0.1,3499.99,High,9039.94
1186,1120,4,2017-10-14,2017-10-16,2017-10-15,2,6,2,49,1,3499.99,0.07,3499.99,High,7949.95
1183,216,4,2017-10-14,2017-10-17,2017-10-17,2,6,1,63,1,3499.99,0.2,3499.99,High,5963.95
1249,545,4,2017-11-17,2017-11-18,2017-11-20,2,6,1,62,1,3499.99,0.05,3499.99,High,8981.97
946,525,4,2017-06-14,2017-06-16,2017-06-15,2,6,3,62,1,3499.99,0.05,3499.99,High,19699.92
704,1137,4,2017-02-08,2017-02-09,2017-02-11,2,6,2,62,1,3499.99,0.2,3499.99,High,7577.969999999999
1263,1408,4,2017-11-23,2017-11-26,2017-11-26,2,6,2,62,1,3499.99,0.05,3499.99,High,5267.98
700,4,4,2017-02-07,2017-02-10,2017-02-08,2,6,2,63,1,3499.99,0.2,3499.99,High,24198.879999999997
1534,18,2,2018-04-14,2018-04-14,,2,7,1,194,1,3499.99,0.1,3499.99,High,17306.87
1280,123,4,2017-12-01,2017-12-03,2017-12-03,3,9,4,63,1,3499.99,0.2,3499.99,High,16075.89
1349,464,4,2018-01-15,2018-01-17,2018-01-16,2,6,4,184,1,3499.99,0.2,3499.99,High,21097.949999999997
681,499,4,2017-01-29,2017-02-01,2017-01-31,2,7,2,63,1,3499.99,0.07,3499.99,High,11099.939999999999
1224,544,4,2017-11-03,2017-11-04,2017-11-04,2,6,1,62,1,3499.99,0.07,3499.99,High,10919.96
1047,116,3,2017-08-08,2017-08-08,,3,8,4,49,1,3499.99,0.05,3499.99,High,14090.869999999999
1416,566,4,2018-03-03,2018-03-04,2018-03-06,3,8,1,194,1,3499.99,0.2,3499.99,High,5319.95
1548,170,1,2018-04-17,2018-04-17,,1,2,2,202,1,3499.99,0.07,3499.99,High,15980.92
641,673,4,2017-01-07,2017-01-10,2017-01-08,1,3,2,62,1,3499.99,0.2,3499.99,High,4519.969999999999
955,880,4,2017-06-17,2017-06-19,2017-06-18,2,6,4,63,1,3499.99,0.2,3499.99,High,12605.939999999999
1133,517,4,2017-09-19,2017-09-21,2017-09-21,2,7,4,62,1,3499.99,0.2,3499.99,High,10148.949999999999
1366,1441,4,2018-01-26,2018-01-27,2018-01-28,2,6,3,200,1,3499.99,0.07,3499.99,High,10497.98
1506,75,1,2018-04-08,2018-04-08,,2,7,1,184,1,3499.99,0.05,3499.99,High,37500.89
1563,77,2,2018-04-20,2018-04-20,,3,9,1,188,1,3499.99,0.07,3499.99,High,9139.949999999999
870,1416,4,2017-05-01,2017-05-04,2017-05-02,2,6,1,63,1,3499.99,0.07,3499.99,High,3499.99
972,270,4,2017-06-23,2017-06-24,2017-06-25,2,7,2,63,1,3499.99,0.07,3499.99,High,3989.9799999999996
1579,104,2,2018-04-24,2018-04-24,,1,2,1,49,1,3499.99,0.05,3499.99,High,13443.9
1220,803,4,2017-10-31,2017-11-03,2017-11-03,2,6,2,49,1,3499.99,0.2,3499.99,High,14759.949999999999
738,124,4,2017-02-28,2017-03-01,2017-03-03,1,2,4,63,1,3499.99,0.07,3499.99,High,6889.93
799,607,4,2017-03-27,2017-03-28,2017-03-29,1,3,4,63,1,3499.99,0.1,3499.99,High,19081.91
911,887,4,2017-05-26,2017-05-29,2017-05-29,2,6,4,49,1,3499.99,0.2,3499.99,High,5151.94
1064,898,4,2017-08-16,2017-08-18,2017-08-19,3,9,2,49,1,3499.99,0.1,3499.99,High,3948.99
983,1158,4,2017-06-27,2017-06-28,2017-06-29,2,6,1,63,1,3499.99,0.1,3499.99,High,7539.93
731,910,4,2017-02-25,2017-02-27,2017-02-27,3,9,2,49,1,3499.99,0.2,3499.99,High,5351.95
861,1177,4,2017-04-27,2017-04-29,2017-04-30,2,7,2,62,1,3499.99,0.2,3499.99,High,4039.97
1065,25,4,2017-08-17,2017-08-19,2017-08-19,2,7,3,63,1,3499.99,0.07,3499.99,High,16419.91
1373,427,4,2018-01-29,2018-01-31,2018-01-31,3,9,1,63,1,3499.99,0.1,3499.99,High,3499.99
338,1333,4,2016-07-28,2016-07-29,2016-07-30,1,3,4,11,2,1680.99,0.07,3361.98,High,9120.94
234,1435,4,2016-05-22,2016-05-24,2016-05-24,2,6,1,11,2,1680.99,0.2,3361.98,High,9069.95
232,1360,4,2016-05-20,2016-05-23,2016-05-23,1,3,2,11,2,1680.99,0.05,3361.98,High,8610.94
941,736,4,2017-06-12,2017-06-14,2017-06-14,1,2,3,11,2,1680.99,0.07,3361.98,High,4841.95
105,306,4,2016-03-03,2016-03-05,2016-03-04,2,7,1,11,2,1680.99,0.2,3361.98,High,7361.96
100,1237,4,2016-03-01,2016-03-04,2016-03-03,2,7,2,11,2,1680.99,0.1,3361.98,High,14761.9
224,157,4,2016-05-17,2016-05-18,2016-05-19,1,3,2,11,2,1680.99,0.1,3361.98,High,19879.89
230,1167,4,2016-05-19,2016-05-20,2016-05-21,2,6,1,11,2,1680.99,0.07,3361.98,High,3361.98
476,559,4,2016-10-01,2016-10-04,2016-10-02,2,6,3,11,2,1680.99,0.07,3361.98,High,10901.92
380,1156,4,2016-08-19,2016-08-20,2016-08-21,2,7,2,11,2,1680.99,0.05,3361.98,High,3961.9700000000003
574,833,4,2016-11-26,2016-11-27,2016-11-29,2,7,5,11,2,1680.99,0.05,3361.98,High,6201.91
142,170,4,2016-03-26,2016-03-27,2016-03-27,1,3,2,11,2,1680.99,0.1,3361.98,High,15980.92
586,1306,4,2016-12-04,2016-12-06,2016-12-05,2,6,1,11,2,1680.99,0.1,3361.98,High,3961.96
572,178,4,2016-11-24,2016-11-26,2016-11-26,2,6,3,11,2,1680.99,0.2,3361.98,High,4901.95
1310,444,4,2017-12-24,2017-12-25,2017-12-26,1,3,3,11,2,1680.99,0.1,3361.98,High,10761.939999999999
76,9,3,2016-02-16,2016-02-16,,2,6,2,11,2,1680.99,0.1,3361.98,High,26679.78
296,1245,4,2016-07-04,2016-07-07,2016-07-06,2,6,3,11,2,1680.99,0.1,3361.98,High,8461.93
1034,895,4,2017-07-30,2017-07-31,2017-07-31,2,7,3,11,2,1680.99,0.07,3361.98,High,7571.9400000000005
707,79,4,2017-02-09,2017-02-11,2017-02-11,2,7,3,11,2,1680.99,0.1,3361.98,High,17641.86
551,1169,4,2016-11-12,2016-11-13,2016-11-13,2,6,3,11,2,1680.99,0.2,3361.98,High,5621.9400000000005
31,1238,4,2016-01-20,2016-01-22,2016-01-22,3,8,1,11,2,1680.99,0.05,3361.98,High,9361.96
168,1147,4,2016-04-09,2016-04-12,2016-04-11,1,3,2,11,2,1680.99,0.07,3361.98,High,5471.93
278,1301,4,2016-06-20,2016-06-23,2016-06-21,1,3,4,11,2,1680.99,0.07,3361.98,High,5129.96
252,66,4,2016-06-01,2016-06-04,2016-06-02,3,8,1,11,2,1680.99,0.1,3361.98,High,25940.879999999997
253,1267,4,2016-06-02,2016-06-05,2016-06-05,2,6,1,11,2,1680.99,0.07,3361.98,High,3361.98
221,1218,4,2016-05-13,2016-05-16,2016-05-14,1,2,1,11,2,1680.99,0.07,3361.98,High,3361.98
207,105,4,2016-05-05,2016-05-07,2016-05-07,2,7,3,11,2,1680.99,0.07,3361.98,High,13782.93
1321,217,4,2017-12-30,2017-12-31,2017-12-31,1,3,3,11,2,1680.99,0.1,3361.98,High,5618.93
1226,226,4,2017-11-04,2017-11-07,2017-11-06,2,7,3,11,2,1680.99,0.07,3361.98,High,14101.93
183,22,4,2016-04-19,2016-04-20,2016-04-20,2,7,1,11,2,1680.99,0.2,3361.98,High,18099.9
176,643,4,2016-04-15,2016-04-16,2016-04-17,2,7,2,11,2,1680.99,0.2,3361.98,High,6061.9400000000005
547,20,4,2016-11-09,2016-11-11,2016-11-10,3,8,1,11,2,1680.99,0.05,3361.98,High,12474.92
548,739,4,2016-11-11,2016-11-13,2016-11-13,2,7,2,11,2,1680.99,0.07,3361.98,High,5161.97
399,1001,4,2016-08-29,2016-09-01,2016-09-01,2,7,2,11,2,1680.99,0.05,3361.98,High,4131.96
617,118,4,2016-12-21,2016-12-23,2016-12-23,2,7,2,11,2,1680.99,0.07,3361.98,High,4421.96
1121,143,4,2017-09-11,2017-09-13,2017-09-12,2,7,1,11,2,1680.99,0.1,3361.98,High,4303.96
1116,52,4,2017-09-08,2017-09-10,2017-09-10,2,7,1,11,2,1680.99,0.07,3361.98,High,6931.9400000000005
625,1163,4,2016-12-25,2016-12-28,2016-12-26,1,2,2,11,2,1680.99,0.2,3361.98,High,4990.95
300,1205,4,2016-07-05,2016-07-08,2016-07-08,2,6,4,11,2,1680.99,0.2,3361.98,High,12110.939999999999
299,281,4,2016-07-05,2016-07-06,2016-07-07,2,6,1,11,2,1680.99,0.05,3361.98,High,6459.98
250,150,4,2016-06-01,2016-06-02,2016-06-04,2,7,2,11,2,1680.99,0.1,3361.98,High,4219.98
649,1153,4,2017-01-10,2017-01-11,2017-01-13,1,3,3,11,2,1680.99,0.1,3361.98,High,4919.9400000000005
1060,182,4,2017-08-15,2017-08-18,2017-08-17,2,6,2,11,2,1680.99,0.07,3361.98,High,19361.93
274,411,4,2016-06-17,2016-06-20,2016-06-18,2,7,1,11,2,1680.99,0.05,3361.98,High,10361.939999999999
507,1378,4,2016-10-15,2016-10-17,2016-10-17,1,3,1,11,2,1680.99,0.05,3361.98,High,5101.9400000000005
434,726,4,2016-09-13,2016-09-15,2016-09-14,2,6,4,11,2,1680.99,0.07,3361.98,High,8129.95
82,1223,4,2016-02-18,2016-02-21,2016-02-20,2,6,2,11,2,1680.99,0.2,3361.98,High,4361.96
271,350,4,2016-06-13,2016-06-16,2016-06-14,2,7,1,11,2,1680.99,0.07,3361.98,High,12571.93
518,1374,4,2016-10-22,2016-10-24,2016-10-25,1,2,5,11,2,1680.99,0.07,3361.98,High,9263.9
632,163,4,2016-12-27,2016-12-29,2016-12-29,2,7,2,11,2,1680.99,0.1,3361.98,High,5401.93
690,1097,4,2017-02-03,2017-02-04,2017-02-06,1,2,2,11,2,1680.99,0.07,3361.98,High,4635.94
1507,85,2,2018-04-08,2018-04-08,,2,6,2,11,2,1680.99,0.1,3361.98,High,25772.86
607,309,4,2016-12-11,2016-12-14,2016-12-13,2,6,1,11,2,1680.99,0.2,3361.98,High,4831.95
770,135,4,2017-03-09,2017-03-11,2017-03-11,3,9,4,11,2,1680.99,0.05,3361.98,High,13323.91
1538,79,2,2018-04-15,2018-04-15,,2,6,1,206,1,3299.99,0.07,3299.99,High,17641.86
1343,594,4,2018-01-13,2018-01-15,2018-01-14,2,6,5,206,1,3299.99,0.1,3299.99,High,11853.93
955,880,4,2017-06-17,2017-06-19,2017-06-18,2,6,2,31,2,1632.99,0.07,3265.98,High,12605.939999999999
1415,839,4,2018-03-03,2018-03-04,2018-03-05,2,7,1,31,2,1632.99,0.07,3265.98,High,4854.95
903,179,4,2017-05-22,2017-05-23,2017-05-24,2,7,1,31,2,1632.99,0.07,3265.98,High,6265.96
1157,24,4,2017-10-01,2017-10-03,2017-10-04,1,3,2,31,2,1632.99,0.1,3265.98,High,15455.84
752,335,4,2017-03-05,2017-03-06,2017-03-07,2,6,2,31,2,1632.99,0.05,3265.98,High,4365.96
832,1215,4,2017-04-11,2017-04-12,2017-04-12,2,7,1,54,1,3199.99,0.05,3199.99,High,6269.95
800,1057,4,2017-03-27,2017-03-29,2017-03-28,2,6,2,54,1,3199.99,0.07,3199.99,High,6309.92
1562,88,1,2018-04-20,2018-04-20,,2,7,1,54,1,3199.99,0.2,3199.99,High,11000.939999999999
1270,1388,4,2017-11-26,2017-11-29,2017-11-29,2,6,1,54,1,3199.99,0.2,3199.99,High,3199.99
1467,152,4,2018-03-26,2018-03-27,2018-03-29,2,7,2,115,1,3199.99,0.2,3199.99,High,4388.969999999999
1310,444,4,2017-12-24,2017-12-25,2017-12-26,1,3,4,54,1,3199.99,0.2,3199.99,High,10761.939999999999
811,524,4,2017-04-01,2017-04-04,2017-04-04,2,7,2,54,1,3199.99,0.2,3199.99,High,5850.95
1339,580,4,2018-01-11,2018-01-14,2018-01-13,1,3,1,175,1,3199.99,0.07,3199.99,High,3199.99
1572,14,1,2018-04-22,2018-04-22,,3,9,3,115,1,3199.99,0.05,3199.99,High,17307.89
791,432,4,2017-03-20,2017-03-22,2017-03-23,2,6,1,54,1,3199.99,0.2,3199.99,High,4199.969999999999
1308,713,4,2017-12-22,2017-12-24,2017-12-24,2,7,1,54,1,3199.99,0.05,3199.99,High,10126.939999999999
1216,886,4,2017-10-28,2017-10-30,2017-10-29,2,7,2,54,1,3199.99,0.05,3199.99,High,10870.939999999999
1498,81,1,2018-04-06,2018-04-06,,1,2,1,172,1,3199.99,0.05,3199.99,High,6159.93
1366,1441,4,2018-01-26,2018-01-27,2018-01-28,2,6,1,115,1,3199.99,0.1,3199.99,High,10497.98
834,890,4,2017-04-12,2017-04-13,2017-04-15,2,6,1,54,1,3199.99,0.07,3199.99,High,4117.969999999999
1555,1,1,2018-04-18,2018-04-18,,2,7,5,174,1,3199.99,0.2,3199.99,High,30645.87
1586,176,1,2018-04-26,2018-04-26,,1,2,4,173,1,3199.99,0.2,3199.99,High,7802.9
1597,56,1,2018-04-28,2018-04-28,,3,9,1,176,1,3199.99,0.07,3199.99,High,7179.94
